Image ID,Image name,Annotation status,Points,Aequipecten tehuelchus,Anthothoe chilensis,Aplidium sp.,Arbacia dufresnii,Ascidians: stalked:Colonial,Ascidians: stalked: Solitary,Ascidians: Unstalked: Colonial,Ascidians: Unstalked: Solitary,Ascidiella aspersa,Asterocarpa humilis,Aulacomya atra,Austromegabalanus psittacus,Balanus glandula,Boring Bivalves,Bryozoa: hard: branching,Bryozoa: hard: encrusting,Bryozoa: hard: massive,Bugulina sp.,Calcareous sponge,Ciona robusta,Clathria sp.,Cliona sp.,Cnidaria: Hydroids,Corella eumyota,Corynactis carnea,Cosmasterias lurida,Cycethra verrucosa,Darwinella cf. rosacea,Diplosoma listerianum,Fissurellidea patagonica,Halcurias sp.,Lissoclinum fragile,Magellania venosa,Metridium senile,Mytilus edulis,Myxicola,Odontaster penicillatus,Parabunodactis imperfecta,Paramolgula gregaria,Pleurobranchaea maculata,Sabellidae,Sponge: Encrusting,Sponge: Massive,Sponge: massive violet,Sponges: Cup-likes: Tubes and chimneys,Sponges: Erect forms:  Branching,Terebellidae,Tripalea clavaria,Worms: Polychaetes: Tube worms,Shell/ Shell Hash,Substrate: Consolidated (hard),Shadow,Unknown,white net,Asperococcus ensiformis,Codium vermilara/fragile,Colpomenia sinuosa,Corallina officinalis (substratum),Dictyota dichotoma,Lomentaria clavellosa,Macroalgae: Encrusting: brown,Macroalgae:Encrusting:Red:Calcareous:Crustose,Macroalgae: Filamentous / filiform : brown,Macroalgae: Filamentous / filiform : green,Macroalgae: Filamentous / filiform : red,Macroalgae: Sheet-like / membraneous: red,Ulva,Undaria pinnatifida
3687625,IMG_9106_C2.jpg,Confirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.000,0.000,0.000,4.000,0.000,0.000,3.000,0.000,3.000,1.000
3687624,IMG_9107_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,40.000,0.000,0.000,10.000,0.000,0.000,31.000,0.000,5.000,4.000
3687622,IMG_9108_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,53.000,0.000
3687623,IMG_9109_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,75.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,2.000,2.000
3687621,IMG_9110_C2.jpg,Confirmed,100,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,17.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.000,0.000,0.000,3.000,0.000,0.000,6.000,0.000,0.000,1.000
3687620,IMG_9111_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,81.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,1.000,0.000
3687618,IMG_9112_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,90.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000
3687619,IMG_9113_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,78.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,5.000,0.000
3687617,IMG_9114_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,77.000,0.000,0.000,3.000,0.000,0.000,2.000,0.000,15.000,0.000
3687616,IMG_9115_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,72.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,11.000,0.000
3687615,IMG_9116_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,74.000,0.000,0.000,3.000,0.000,0.000,2.000,0.000,16.000,0.000
3687614,IMG_9117_C2.jpg,Confirmed,100,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,76.000,0.000,0.000,13.000,0.000,0.000,0.000,0.000,2.000,0.000
3687613,IMG_9118_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,84.000,0.000,0.000,1.000,0.000,0.000,2.000,0.000,7.000,0.000
3687612,IMG_9119_C2.jpg,Confirmed,100,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,79.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,4.000,0.000
3687611,IMG_9120_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.000,0.000,0.000,11.000,0.000,0.000,1.000,0.000,1.000,0.000
3687610,IMG_9121_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.000,0.000,0.000,3.000,0.000,0.000,3.000,0.000,16.000,0.000
3687609,IMG_9122_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.000,0.000,0.000,5.000,0.000,0.000,1.000,0.000,13.000,0.000
3687608,IMG_9123_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,44.000,0.000
3686454,IMG_9124_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,48.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.000,0.000,0.000,14.000,0.000,0.000,1.000,0.000,1.000,0.000
3686451,IMG_9125_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,38.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.000,28.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,8.000,0.000,0.000,3.000,0.000,0.000,2.000
3686450,IMG_9126_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,18.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,26.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000
3686449,IMG_9127_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,18.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33.000,0.000,0.000,0.000,0.000,0.000,0.000,20.000,0.000,0.000,11.000,0.000,0.000,1.000,0.000,1.000,0.000
3686448,IMG_9128_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,18.000,0.000,0.000,0.000,0.000,0.000,0.000,46.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000
3686447,IMG_9129_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,45.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,10.000,0.000,0.000,1.000,0.000,0.000,0.000
3686446,IMG_9130_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,39.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000
3686445,IMG_9131_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,18.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,13.000,0.000,0.000,5.000,0.000,5.000,0.000
3686444,IMG_9132_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,15.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000
3687606,IMG_9133_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.000,0.000,0.000,22.000,0.000,0.000,0.000,0.000,10.000,0.000
3687607,IMG_9134_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46.000,0.000,0.000,9.000,0.000,0.000,14.000,0.000,25.000,0.000
3687605,IMG_9135_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.000,0.000,0.000,5.000,0.000,0.000,3.000,0.000,18.000,0.000
3686443,IMG_9137_C2.jpg,Unconfirmed,100,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,17.000,0.000,0.000,0.000,0.000,0.000,0.000,13.000,0.000,0.000,6.000,0.000,0.000,1.000,0.000,2.000,0.000
3686442,IMG_9138_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,2.000,0.000
3686441,IMG_9139_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,1.000,0.000,30.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,8.000,0.000,0.000,2.000,0.000,2.000,0.000
3686440,IMG_9140_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,0.000,0.000,0.000,0.000,0.000,0.000,19.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000
3687604,IMG_9141_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,81.000,0.000,0.000,7.000,0.000,0.000,1.000,0.000,0.000,0.000
3687603,IMG_9142_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,80.000,0.000,0.000,10.000,0.000,0.000,1.000,0.000,0.000,0.000
3687600,IMG_9143_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,14.000,0.000
3687601,IMG_9144_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,93.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000
3687602,IMG_9145_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,26.000,0.000
3687599,IMG_9146_C2.jpg,Confirmed,100,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,58.000,0.000,0.000,0.000,0.000,0.000,33.000,0.000,4.000,0.000
3687598,IMG_9147_C2.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.000,0.000,0.000,0.000,0.000,0.000,27.000,0.000,9.000,0.000
3687597,IMG_9148_C2.jpg,Confirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,27.000,0.000
3687594,IMG_9149_C2.jpg,Confirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,1.000,0.000,0.000,29.000,0.000,9.000,0.000
3687596,IMG_9150_C2.jpg,Confirmed,100,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,52.000,0.000,0.000,3.000,0.000,0.000,21.000,0.000,18.000,0.000
